,Behavior_Statistic,Line_Name,Raw_Value,Z_Score,pVal_Greater,pVal_Smaller
126,stop_notnearfly_notnearwall,R94C05,0.164886,1.165558,0.031500,0.968500
127,stop_notwinggrooming,R94C05,0.462612,2.384279,0.000200,0.999800
128,touch,R94C05,0.019681,-1.092526,0.992800,0.007200
129,touch_notchase,R94C05,0.019496,-0.994886,0.982400,0.017600
130,walk,R94C05,0.251983,-2.247132,0.999900,0.000100
131,walk_nearfly,R94C05,0.068926,-2.890953,1.000000,0.000000
132,walk_nearwall,R94C05,0.209818,-3.079469,1.000000,0.000000
133,walk_notnearfly_notnearwall,R94C05,0.036852,1.938259,0.007500,0.992500
134,wingextension,R94C05,0.000147,-1.034805,0.997100,0.002900
135,wingextension_notchase,R94C05,0.000136,-1.127362,0.998500,0.001500
136,wingflick,R94C05,0.000086,-0.175378,0.585100,0.414900
137,winggrooming,R94C05,0.076261,-0.724604,0.911100,0.088900
138,backup_female,R94C05,0.005511,0.763839,0.089500,0.910500
139,chase_female,R94C05,0.000455,-0.330148,0.751600,0.248400
140,crabwalkextreme_female,R94C05,0.000451,-3.279895,1.000000,0.000000
141,jump_female,R94C05,0.000051,-2.570240,1.000000,0.000000
142,pivotcenter_female,R94C05,0.007318,25.429131,0.000000,1.000000
143,pivottail_female,R94C05,0.019076,-1.989914,0.999600,0.000400
144,righting_female,R94C05,0.000845,-1.153014,0.990600,0.009400
145,stop_female,R94C05,0.522600,1.392010,0.013200,0.986800
146,touch_female,R94C05,0.021643,0.833559,0.081200,0.918800
147,walk_female,R94C05,0.269181,-1.208527,0.979600,0.020400
148,wingflick_female,R94C05,0.000028,-0.775582,0.941100,0.058900
149,winggrooming_female,R94C05,0.067252,-1.549395,0.998700,0.001300
150,attemptedcopulation_male,R94C05,0.000025,-0.911716,0.993700,0.006300
151,backup_male,R94C05,0.004443,0.001013,0.480200,0.519800
152,chase_male,R94C05,0.000823,-1.206791,0.997000,0.003000
153,crabwalkextreme_male,R94C05,0.000663,-3.292601,1.000000,0.000000
154,jump_male,R94C05,0.000075,-2.202852,1.000000,0.000000
155,pivotcenter_male,R94C05,0.003667,23.981133,0.000000,1.000000
156,pivottail_male,R94C05,0.018870,-2.821851,1.000000,0.000000
157,righting_male,R94C05,0.000453,-1.214490,0.993500,0.006500
158,stop_male,R94C05,0.553254,2.544747,0.000100,0.999900
159,touch_male,R94C05,0.017680,-1.477373,1.000000,0.000000
160,walk_male,R94C05,0.234394,-2.878966,1.000000,0.000000
161,wingextension_male,R94C05,0.000243,-1.027939,0.997000,0.003000
162,wingflick_male,R94C05,0.000142,-0.010715,0.430100,0.569900
163,winggrooming_male,R94C05,0.085011,0.471752,0.220000,0.780000
164,max_absdwing_angle,R94C05,1.741479,2.090742,0.000900,0.999100
165,max_absdwing_angle_winggrooming,R94C05,4.745805,4.541676,0.000000,1.000000
166,max_wing_angle,R94C05,0.097503,-0.142108,0.603100,0.396900
167,max_wing_angle_winggrooming,R94C05,0.363259,-0.022248,0.548400,0.451600
168,nflies_close,R94C05,0.610960,2.496435,0.000500,0.999500
169,nflies_close_stop,R94C05,0.677106,4.592657,0.000000,1.000000
170,nflies_close_walk,R94C05,0.362896,-1.503680,0.999400,0.000600
171,nflies_close_female,R94C05,0.753955,3.597642,0.000000,1.000000
172,nflies_close_male,R94C05,0.463859,0.922902,0.066100,0.933900
173,nflies_close_chase_male,R94C05,1.197108,-1.251393,0.882100,0.117900
174,velmag_ctr,R94C05,5.011590,-3.155135,1.000000,0.000000
175,velmag_ctr_move,R94C05,9.891770,-3.186395,1.000000,0.000000
176,velmag_ctr_nearfly,R94C05,4.208667,-3.877244,1.000000,0.000000
177,velmag_ctr_nearwall,R94C05,5.902687,-3.107338,1.000000,0.000000
178,velmag_ctr_notnearfly_notnearwall,R94C05,3.988317,-0.693536,0.889800,0.110200
179,velmag_ctr_walk,R94C05,13.609043,-3.189751,1.000000,0.000000
180,velmag_ctr_female,R94C05,4.969175,-2.608124,1.000000,0.000000
181,velmag_ctr_male,R94C05,5.050734,-3.261337,1.000000,0.000000
182,velmag_ctr_chase_male,R94C05,14.754508,-0.026200,0.506100,0.493900
183,veltoward_nose2ell_nearfly,R94C05,0.008676,-0.498961,0.848900,0.151100
184,veltoward_nose2ell_chase_male,R94C05,0.461528,0.010939,0.463400,0.536600
185,wing_angle_diff,R94C05,0.068732,0.242103,0.328500,0.671500
186,wing_angle_imbalance,R94C05,0.126275,-0.750865,0.917400,0.082600
187,wing_anglel,R94C05,-0.026839,-0.022290,0.530300,0.469700
188,wing_angler,R94C05,0.041892,0.397468,0.242900,0.757100
0,absangle2wall_move,R94D08,1.335938,2.810996,0.000000,1.000000
1,absangle2wall_nearwall,R94D08,1.449303,2.509513,0.001100,0.998900
2,absangle2wall_stop,R94D08,1.607551,-0.723109,0.855700,0.144300
3,absanglefrom1to2_nose2ell_nearfly,R94D08,1.604308,1.195833,0.046800,0.953200
4,absanglefrom1to2_nose2ell_stop_nearfly,R94D08,1.613461,0.816022,0.113900,0.886100
5,absanglefrom1to2_nose2ell_touch,R94D08,0.767088,1.576520,0.013400,0.986600
6,absdangle2wall_nearwall,R94D08,1.303676,-1.681492,0.990900,0.009100
7,absdtheta,R94D08,1.091263,-2.414802,0.999600,0.000400
8,absdtheta_pivotcenter,R94D08,6.162568,-0.215258,0.618200,0.381800
9,absdtheta_pivottail,R94D08,5.661828,1.661948,0.012100,0.987900
10,absdtheta_walk,R94D08,1.665513,0.077682,0.478500,0.521500
11,absdv_cor_crabwalkextreme,R94D08,4.939903,0.618886,0.205000,0.795000
12,absdv_cor_move,R94D08,2.914587,-0.121942,0.600200,0.399800
13,absdv_cor_nearfly,R94D08,1.300548,-2.062297,0.998400,0.001600
14,absdv_cor_nearwall,R94D08,1.735213,-1.469071,0.983200,0.016800
15,absdv_cor_notnearfly_notnearwall,R94D08,0.534398,-1.289210,0.973800,0.026200
16,absdv_cor_walk,R94D08,3.499611,-0.212845,0.652500,0.347500
17,absphidiff_nose2ell_chase_male,R94D08,0.464818,0.031440,0.459000,0.541000
18,absthetadiff_nose2ell_nearfly,R94D08,1.618127,0.587209,0.196800,0.803200
19,absthetadiff_nose2ell_touch,R94D08,1.709627,-0.408462,0.735700,0.264300
20,absthetadiff_nose2ell_nearfly_female,R94D08,1.636327,0.484580,0.247700,0.752300
21,absthetadiff_nose2ell_touch_female,R94D08,1.741761,-2.039529,0.994900,0.005100
22,absthetadiff_nose2ell_chase_male,R94D08,0.364721,-0.727109,0.855500,0.144500
23,absthetadiff_nose2ell_nearfly_male,R94D08,1.603733,0.676103,0.154800,0.845200
24,absthetadiff_nose2ell_touch_male,R94D08,1.686712,0.347942,0.313700,0.686300
25,absthetadiff_nose2ell_wingextension_male,R94D08,1.156874,1.156280,0.012900,0.987100
26,absyaw_move,R94D08,0.568102,-0.635643,0.842200,0.157800
27,angleonclosestfly_nearfly,R94D08,-0.358371,0.380784,0.287400,0.712600
28,angleonclosestfly_stop_nearfly,R94D08,-0.357054,0.059745,0.468300,0.531700
29,angleonclosestfly_touch,R94D08,-0.257370,1.661898,0.008400,0.991600
30,angleonclosestfly_nearfly_female,R94D08,-0.367581,0.567066,0.199300,0.800700
31,angleonclosestfly_touch_female,R94D08,-0.251814,1.945193,0.001900,0.998100
32,angleonclosestfly_chase_male,R94D08,-0.008242,-0.249902,0.640300,0.359700
33,angleonclosestfly_nearfly_male,R94D08,-0.351267,-0.523805,0.767200,0.232800
34,angleonclosestfly_touch_male,R94D08,-0.266044,0.258978,0.347400,0.652600
35,angleonclosestfly_wingextension_male,R94D08,-0.036471,0.111785,0.479000,0.521000
36,anglesub,R94D08,0.180614,-1.487427,0.994900,0.005100
37,corfrac_maj_pivotcenter,R94D08,-0.080584,1.124258,0.008400,0.991600
38,corfrac_maj_pivottail,R94D08,-0.660500,3.038912,0.000500,0.999500
39,dangle2wall_nearwall,R94D08,0.024958,0.555189,0.183200,0.816800
40,danglesub_nearfly,R94D08,-0.079389,0.579360,0.192000,0.808000
41,darea,R94D08,0.000002,0.911368,0.094700,0.905300
42,dcenter,R94D08,11.723511,1.522176,0.016800,0.983200
43,dcenter_move,R94D08,11.943696,2.551391,0.000700,0.999300
44,dcenter_stop,R94D08,11.478216,0.487180,0.246000,0.754000
45,dcenter_female,R94D08,11.653230,1.485418,0.019300,0.980700
46,dcenter_male,R94D08,11.804416,1.322883,0.030300,0.969700
47,ddcenter_nearfly,R94D08,0.395842,-0.090883,0.567400,0.432600
48,ddist2wall_nearwall,R94D08,0.019963,0.500338,0.217300,0.782700
49,ddnose2ell_nearfly,R94D08,1.049000,-0.436396,0.751000,0.249000
50,ddnose2ell_chase_male,R94D08,-1.228631,-0.582025,0.798200,0.201800
51,dell2nose,R94D08,10.813085,1.525125,0.017200,0.982800
52,dell2nose_female,R94D08,10.659695,1.456700,0.021700,0.978300
53,dell2nose_male,R94D08,10.977527,1.364518,0.027700,0.972300
54,dist2wall,R94D08,14.053877,2.578635,0.002600,0.997400
55,dist2wall_move,R94D08,10.051571,1.815488,0.008400,0.991600
56,dist2wall_stop,R94D08,16.880107,1.461958,0.028900,0.971100
57,dist2wall_walk,R94D08,9.686248,1.162443,0.038700,0.961300
58,dist2wall_female,R94D08,15.580799,3.602611,0.000000,1.000000
59,dist2wall_male,R94D08,12.547268,1.241880,0.044100,0.955900
60,dmax_wing_angle,R94D08,0.002192,-0.436771,0.796200,0.203800
61,dnose2ell_angle_30tomin30,R94D08,11.337597,1.386424,0.026300,0.973700
62,dnose2ell_angle_30tomin30_female,R94D08,11.316050,1.423844,0.023900,0.976100
63,dnose2ell_angle_30tomin30_male,R94D08,11.369543,1.137818,0.051500,0.948500
64,dnose2ell,R94D08,10.804571,1.496736,0.018700,0.981300
65,dnose2ell_stop,R94D08,10.550076,0.457740,0.258800,0.741200
66,dnose2ell_touch,R94D08,1.150212,1.580037,0.006000,0.994000
67,dnose2ell_walk,R94D08,11.947965,2.112127,0.001100,0.998900
68,dnose2ell_female,R94D08,10.742726,1.448163,0.023100,0.976900
69,dnose2ell_male,R94D08,10.877177,1.304041,0.032000,0.968000
70,dnose2tail,R94D08,11.708538,1.504703,0.017900,0.982100
71,dnose2tail_move,R94D08,11.950364,2.525202,0.000800,0.999200
72,dnose2tail_female,R94D08,11.651256,1.446198,0.023600,0.976400
73,dnose2tail_male,R94D08,11.775878,1.295307,0.031500,0.968500
74,dtheta,R94D08,-0.003173,-0.329616,0.683700,0.316300
75,du_ctr_backup,R94D08,-8.356783,-1.027331,0.929900,0.070100
76,du_ctr_move,R94D08,10.840451,0.252864,0.371700,0.628300
77,du_ctr_walk,R94D08,15.872484,-0.043944,0.554800,0.445200
78,du_ctr_female,R94D08,3.881834,-2.538423,0.999900,0.000100
79,du_ctr_male,R94D08,5.684555,-0.854591,0.902200,0.097800
80,du_ctr_chase_male,R94D08,15.284589,0.377506,0.308000,0.692000
81,duration_backup,R94D08,0.125124,-1.805646,0.996400,0.003600
82,duration_crabwalkextreme,R94D08,0.115489,-0.841511,0.885100,0.114900
83,duration_jump,R94D08,0.089883,0.713315,0.138600,0.861400
84,duration_move,R94D08,1.145961,-1.856395,0.997100,0.002900
85,duration_pivotcenter,R94D08,0.097843,3.097251,0.000000,1.000000
86,duration_pivottail,R94D08,0.131900,-0.791240,0.876600,0.123400
87,duration_righting,R94D08,0.372290,-1.289565,0.981800,0.018200
88,duration_stop,R94D08,2.684278,2.700138,0.013400,0.986600
89,duration_touch,R94D08,0.190549,0.299374,0.291900,0.708100
90,duration_walk,R94D08,0.597766,0.526839,0.194300,0.805700
91,duration_wingextension,R94D08,0.329559,0.091084,0.511000,0.489000
92,duration_winggrooming,R94D08,1.692489,-3.207069,1.000000,0.000000
93,duration_attemptedcopulation_male,R94D08,0.651135,-0.533655,0.724700,0.275300
94,duration_chase_male,R94D08,0.433828,1.085551,0.077200,0.922800
95,dwing_angle_diff,R94D08,-0.000057,-0.478919,0.765500,0.234500
96,attemptedcopulation,R94D08,0.000316,-0.182895,0.536800,0.463200
97,backup,R94D08,0.002915,-2.791772,1.000000,0.000000
98,backup_nearfly,R94D08,0.001478,-2.730275,1.000000,0.000000
99,backup_nearwall,R94D08,0.002878,-2.822445,1.000000,0.000000
100,backup_notnearfly_notnearwall,R94D08,0.000029,1.302628,0.050300,0.949700
101,chase,R94D08,0.003804,-0.702140,0.887800,0.112200
102,chase_notwingextension,R94D08,0.003394,-0.715812,0.891500,0.108500
103,copulation,R94D08,0.000000,-0.343700,0.869900,0.130100
104,crabwalkextreme,R94D08,0.001486,-2.384438,0.999500,0.000500
105,crabwalkextreme_nearfly,R94D08,0.000734,-2.524885,0.999900,0.000100
106,crabwalkextreme_nearwall,R94D08,0.001360,-2.474435,0.999600,0.000400
107,crabwalkextreme_notnearfly_notnearwall,R94D08,0.000036,-0.018270,0.446900,0.553100
108,jump,R94D08,0.002722,1.520962,0.024200,0.975800
109,jump_nearfly,R94D08,0.000778,1.643842,0.019600,0.980400
110,jump_nearwall,R94D08,0.001393,1.605475,0.019700,0.980300
111,jump_notnearfly_notnearwall,R94D08,0.001070,1.056861,0.078400,0.921600
112,move_nearfly,R94D08,0.138488,-3.288055,1.000000,0.000000
113,move_nearwall,R94D08,0.375499,-3.291074,1.000000,0.000000
114,move_notnearfly_notnearwall,R94D08,0.034671,-0.325986,0.698500,0.301500
115,notanybehavior,R94D08,0.111175,-1.721067,0.993200,0.006800
116,pivotcenter,R94D08,0.000889,1.420613,0.037400,0.962600
117,pivotcenter_nearfly,R94D08,0.000328,0.673573,0.156200,0.843800
118,pivotcenter_nearwall,R94D08,0.000432,0.435199,0.248700,0.751300
119,pivotcenter_notnearfly_notnearwall,R94D08,0.000350,1.841151,0.011400,0.988600
120,pivottail,R94D08,0.019280,-3.295927,1.000000,0.000000
121,pivottail_nearfly,R94D08,0.007412,-3.581319,1.000000,0.000000
122,pivottail_nearwall,R94D08,0.018978,-3.333968,1.000000,0.000000
123,pivottail_notnearfly_notnearwall,R94D08,0.000166,1.665695,0.038900,0.961100
124,righting,R94D08,0.002802,0.493224,0.221400,0.778600
125,righting_nearfly,R94D08,0.000785,0.376122,0.268300,0.731700
126,righting_nearwall,R94D08,0.001935,0.523691,0.209800,0.790200
127,righting_notnearfly_notnearwall,R94D08,0.000660,0.191293,0.353100,0.646900
128,stop,R94D08,0.579523,3.113338,0.000000,1.000000
129,stop_nearfly,R94D08,0.161915,0.668012,0.152600,0.847400
130,stop_nearwall,R94D08,0.305688,0.457362,0.251700,0.748300
131,stop_notnearfly_notnearwall,R94D08,0.224345,3.386393,0.000400,0.999600
132,stop_notwinggrooming,R94D08,0.467548,2.674650,0.000900,0.999100
133,touch,R94D08,0.017014,-1.723552,1.000000,0.000000
134,touch_notchase,R94D08,0.016040,-1.888296,1.000000,0.000000
135,walk,R94D08,0.251635,-2.334824,0.999800,0.000200
136,walk_nearfly,R94D08,0.071503,-2.777865,1.000000,0.000000
137,walk_nearwall,R94D08,0.227793,-2.455282,1.000000,0.000000
138,walk_notnearfly_notnearwall,R94D08,0.019213,-0.402692,0.752300,0.247700
139,wingextension,R94D08,0.002988,0.091389,0.354400,0.645600
140,wingextension_notchase,R94D08,0.002578,0.570651,0.175500,0.824500
141,wingflick,R94D08,0.000102,-0.751682,0.932200,0.067800
142,winggrooming,R94D08,0.113676,1.930804,0.005900,0.994100
143,backup_female,R94D08,0.002699,-3.057499,1.000000,0.000000
144,chase_female,R94D08,0.000155,-0.787431,0.989800,0.010200
145,crabwalkextreme_female,R94D08,0.000965,-2.679727,1.000000,0.000000
146,jump_female,R94D08,0.003333,1.463002,0.035400,0.964600
147,pivotcenter_female,R94D08,0.001341,2.133980,0.005300,0.994700
148,pivottail_female,R94D08,0.015679,-3.793473,1.000000,0.000000
149,righting_female,R94D08,0.003304,0.366703,0.268200,0.731800
150,stop_female,R94D08,0.645346,4.028248,0.000000,1.000000
151,touch_female,R94D08,0.009945,-2.626989,1.000000,0.000000
152,walk_female,R94D08,0.209129,-3.218056,1.000000,0.000000
153,wingflick_female,R94D08,0.000065,-0.796175,0.923200,0.076800
154,winggrooming_female,R94D08,0.087534,-0.532352,0.790500,0.209500
155,attemptedcopulation_male,R94D08,0.000625,-0.144199,0.503400,0.496600
156,backup_male,R94D08,0.003123,-1.944376,0.999100,0.000900
157,chase_male,R94D08,0.007450,-0.673614,0.871800,0.128200
158,crabwalkextreme_male,R94D08,0.001994,-1.904152,0.997900,0.002100
159,jump_male,R94D08,0.002111,1.245607,0.047200,0.952800
160,pivotcenter_male,R94D08,0.000440,-0.253287,0.601600,0.398400
161,pivottail_male,R94D08,0.022896,-2.191301,0.999800,0.000200
162,righting_male,R94D08,0.002295,0.647023,0.176100,0.823900
163,stop_male,R94D08,0.513693,1.724676,0.012100,0.987900
164,touch_male,R94D08,0.024083,-1.089258,0.980500,0.019500
165,walk_male,R94D08,0.294461,-1.083588,0.946200,0.053800
166,wingextension_male,R94D08,0.005876,0.140524,0.332300,0.667700
167,wingflick_male,R94D08,0.000140,-0.668292,0.909200,0.090800
168,winggrooming_male,R94D08,0.139619,4.144887,0.000000,1.000000
169,max_absdwing_angle,R94D08,1.920548,3.610560,0.000000,1.000000
170,max_absdwing_angle_wingextension,R94D08,4.605779,-0.951221,0.931800,0.068200
171,max_absdwing_angle_winggrooming,R94D08,4.510541,2.511393,0.001900,0.998100
172,max_wing_angle,R94D08,0.130992,3.934779,0.000000,1.000000
173,max_wing_angle_wingextension,R94D08,0.752531,1.183863,0.029900,0.970100
174,max_wing_angle_winggrooming,R94D08,0.405757,3.103079,0.000000,1.000000
175,nflies_close,R94D08,0.370750,-1.724138,0.998100,0.001900
176,nflies_close_stop,R94D08,0.348056,-1.033601,0.941400,0.058600
177,nflies_close_walk,R94D08,0.352529,-1.710526,0.999000,0.001000
178,nflies_close_female,R94D08,0.424038,-1.576871,0.994400,0.005600
179,nflies_close_male,R94D08,0.317852,-1.799497,0.998800,0.001200
180,nflies_close_chase_male,R94D08,1.201129,-1.021876,0.939100,0.060900
181,velmag_ctr,R94D08,6.006985,-2.031193,0.998100,0.001900
182,velmag_ctr_jump,R94D08,51.353141,0.257147,0.339300,0.660700
183,velmag_ctr_move,R94D08,13.016809,0.111159,0.461500,0.538500
184,velmag_ctr_nearfly,R94D08,5.798524,-1.876717,0.997300,0.002700
185,velmag_ctr_nearwall,R94D08,7.449911,-1.213124,0.963500,0.036500
186,velmag_ctr_notnearfly_notnearwall,R94D08,3.344578,-1.610692,0.992200,0.007800
187,velmag_ctr_walk,R94D08,16.886448,-0.076179,0.572500,0.427500
188,velmag_ctr_female,R94D08,4.962250,-2.842779,0.999900,0.000100
189,velmag_ctr_male,R94D08,7.054963,-1.013999,0.936300,0.063700
190,velmag_ctr_chase_male,R94D08,16.149862,0.598374,0.205100,0.794900
191,veltoward_nose2ell_nearfly,R94D08,0.158634,-0.837303,0.908600,0.091400
192,veltoward_nose2ell_chase_male,R94D08,7.388492,-0.042421,0.616500,0.383500
193,wing_angle_diff,R94D08,0.106065,3.402289,0.000000,1.000000
194,wing_angle_diff_wingextension,R94D08,0.813167,0.653383,0.172600,0.827400
195,wing_angle_imbalance,R94D08,0.155919,3.894435,0.000100,0.999900
196,wing_anglel,R94D08,-0.042960,-2.365418,0.997000,0.003000
197,wing_angler,R94D08,0.063105,3.443269,0.000100,0.999900
0,absangle2wall_move,R94E12,1.289076,-0.759482,0.871500,0.128500
1,absangle2wall_nearwall,R94E12,1.368703,-0.356970,0.682800,0.317200
2,absangle2wall_stop,R94E12,1.601318,-1.047774,0.930500,0.069500
3,absanglefrom1to2_nose2ell_nearfly,R94E12,1.588758,0.686145,0.155400,0.844600
4,absanglefrom1to2_nose2ell_stop_nearfly,R94E12,1.594430,0.580501,0.187900,0.812100
5,absanglefrom1to2_nose2ell_touch,R94E12,0.791007,2.200570,0.004100,0.995900
6,absdangle2wall_nearwall,R94E12,1.228336,-2.590387,1.000000,0.000000
7,absdtheta,R94E12,1.138927,-1.889308,0.995600,0.004400
8,absdtheta_pivotcenter,R94E12,5.382714,-2.158201,1.000000,0.000000
9,absdtheta_pivottail,R94E12,4.828954,-1.738827,0.995100,0.004900
10,absdtheta_walk,R94E12,1.413607,-2.480621,0.999900,0.000100
11,absdv_cor_crabwalkextreme,R94E12,4.049660,-3.517361,1.000000,0.000000
12,absdv_cor_move,R94E12,2.408661,-2.986468,1.000000,0.000000
13,absdv_cor_nearfly,R94E12,1.371824,-1.531815,0.984900,0.015100
14,absdv_cor_nearwall,R94E12,1.626769,-2.221062,0.999600,0.000400
15,absdv_cor_notnearfly_notnearwall,R94E12,0.658119,-0.027445,0.496400,0.503600
16,absdv_cor_walk,R94E12,2.932783,-2.981113,0.999900,0.000100
17,absphidiff_nose2ell_chase_male,R94E12,0.430192,-1.076893,0.917600,0.082400
18,absthetadiff_nose2ell_nearfly,R94E12,1.661469,0.929221,0.070800,0.929200
19,absthetadiff_nose2ell_touch,R94E12,1.795070,0.521813,0.229600,0.770400
20,absthetadiff_nose2ell_nearfly_female,R94E12,1.687116,1.040809,0.045000,0.955000
21,absthetadiff_nose2ell_touch_female,R94E12,1.806854,-0.640076,0.810100,0.189900
22,absthetadiff_nose2ell_chase_male,R94E12,0.348070,-1.048524,0.916600,0.083400
23,absthetadiff_nose2ell_nearfly_male,R94E12,1.634344,0.740518,0.126000,0.874000
24,absthetadiff_nose2ell_touch_male,R94E12,1.777516,0.687204,0.153800,0.846200
25,absyaw_move,R94E12,0.590393,0.122743,0.422400,0.577600
26,angleonclosestfly_nearfly,R94E12,-0.335992,0.808876,0.106800,0.893200
27,angleonclosestfly_stop_nearfly,R94E12,-0.316985,0.912775,0.094300,0.905700
28,angleonclosestfly_touch,R94E12,-0.313892,0.353356,0.302900,0.697100
29,angleonclosestfly_nearfly_female,R94E12,-0.342423,0.664717,0.151400,0.848600
30,angleonclosestfly_touch_female,R94E12,-0.338070,0.399615,0.296300,0.703700
31,angleonclosestfly_chase_male,R94E12,0.002195,0.198918,0.410100,0.589900
32,angleonclosestfly_nearfly_male,R94E12,-0.327517,0.434629,0.249200,0.750800
33,angleonclosestfly_touch_male,R94E12,-0.292373,0.073685,0.452500,0.547500
34,anglesub,R94E12,0.199636,0.459131,0.227700,0.772300
35,corfrac_maj_pivotcenter,R94E12,-0.114241,-0.494568,0.797300,0.202700
36,corfrac_maj_pivottail,R94E12,-0.675159,1.304191,0.043400,0.956600
37,dangle2wall_nearwall,R94E12,0.010397,-1.333202,0.983600,0.016400
38,danglesub_nearfly,R94E12,-0.069926,1.577994,0.010700,0.989300
39,darea,R94E12,-0.000035,-0.353845,0.692000,0.308000
40,dcenter,R94E12,11.060429,-0.539135,0.781000,0.219000
41,dcenter_move,R94E12,11.041850,-0.427387,0.724800,0.275200
42,dcenter_stop,R94E12,10.994180,-0.623151,0.817700,0.182300
43,dcenter_female,R94E12,10.818795,-0.955257,0.914000,0.086000
44,dcenter_male,R94E12,11.295398,-0.102758,0.559600,0.440400
45,ddcenter_nearfly,R94E12,0.256546,-2.190704,0.999700,0.000300
46,ddist2wall_nearwall,R94E12,0.009262,-2.193155,0.999600,0.000400
